40455,0,1,0
52074,1,0,0
24822,0,0,0
60614,1,0,0
2054,0,0,1
112419,1,0,0
61377,1,0,0
54314,0,0,0
49872,0,1,0
51932,0,0,0
50341,0,0,0
49386,0,1,0
51371,1,0,0
35217,0,0,0
8230,0,0,0
7521,0,0,0
58440,1,0,0
56264,1,0,0
37231,0,0,0
25328,0,0,0
27894,0,1,0
7998,0,0,1
18326,0,0,0
12171,0,0,0
8211,0,1,0
9667,0,0,0
5126,0,0,0
50716,0,0,0
8284,0,0,0
59110,1,0,0
22604,0,1,0
47524,0,0,0
58317,1,0,0
55853,1,0,0
38963,0,0,0
29882,0,0,0
19655,0,0,0
33823,1,0,0
36654,0,0,0
23428,0,1,0
1160,0,0,0
46525,1,0,0
38992,0,0,0
78373,1,0,0
11641,0,0,0
43175,0,0,0
13231,0,0,0
15468,0,0,0
46326,1,0,0
31404,0,0,0
58589,1,0,0
25173,0,1,0
105956,1,0,0
21968,0,0,0
44466,1,0,0
16246,0,1,0
11769,0,0,0
53358,0,0,0
47818,0,0,0
222,0,0,0
42950,0,0,0
31548,0,0,0
22158,0,0,0
12277,0,0,1
4968,0,0,1
46586,1,0,0
59583,1,0,0
4856,0,0,0
113892,1,0,0
10831,0,0,0
18408,0,1,0
51077,1,0,0
14440,0,0,0
15499,0,0,0
59147,1,0,0
44900,0,0,0
26943,0,0,0
15729,0,0,0
36048,0,0,0
36111,0,0,0
98475,1,0,0
71570,1,0,0
25438,0,0,0
22207,0,0,0
36737,0,0,0
2018,0,0,1
46830,1,0,0
58000,1,0,0
2337,0,0,1
43654,0,0,0
56314,1,0,0
61474,1,0,0
28308,0,0,0
50948,0,0,0
1066,0,0,1
42200,0,0,0
2937,0,1,0
1111,0,0,0
32762,0,0,0
38320,0,0,0
20430,0,0,0
59439,1,0,0
43873,0,1,0
24751,0,0,0
40795,0,0,0
60290,1,0,0
28173,0,1,0
32225,0,1,0
39969,1,0,0
50821,1,0,0
60730,0,0,0
58059,1,0,0
4190,0,0,0
43251,0,0,0
41853,0,1,0
30577,0,0,0
24875,0,0,0
27352,0,0,0
58929,0,0,0
14953,0,0,1
47159,1,0,0
15363,0,0,0
57340,1,0,0
62700,0,0,0
28019,0,0,0
18117,0,0,1
49639,1,0,0
19411,0,0,0
39982,0,0,0
57299,1,0,0
45778,1,0,0
46612,1,0,0
44171,0,0,0
57490,1,0,0
20589,0,0,0
38070,0,0,0
31580,0,0,0
7143,0,0,0
9128,0,1,0
43084,1,0,0
4326,0,0,0
48182,0,0,0
42932,0,0,0
50004,0,0,0
36172,0,1,0
9296,0,1,0
27920,0,0,0
45504,1,0,0
49290,1,0,0
98689,1,0,0
46426,1,0,0
17203,0,0,0
44161,0,1,0
48843,0,0,0
56494,1,0,0
46030,0,0,0
59558,0,0,0
48356,1,0,0
8631,0,1,0
31695,0,0,0
14555,0,1,0
15428,0,1,0
21797,0,0,0
5997,0,0,0
22005,0,0,0
7126,0,0,0
31834,0,0,0
32422,0,1,0
3618,0,0,0
40847,0,0,0
10146,0,0,0
20054,0,0,0
35926,0,0,0
18133,0,0,0
28784,0,0,0
19093,0,0,0
12977,0,0,0
30760,0,0,0
8805,0,0,0
27211,0,1,0
55614,1,0,0
47558,0,0,0
11467,0,0,0
57338,1,0,0
46496,0,0,1
38884,0,0,0
44615,0,0,0
39613,0,0,0
29328,0,0,0
1140,0,0,1
43130,0,0,0
57308,1,0,0
17849,0,0,0
8898,0,0,0
4386,0,0,0
56451,1,0,0
807,0,0,1
62463,0,0,0
4212,0,0,0
32000,0,1,0
27797,0,1,0
32691,0,0,0
43089,0,1,0
6387,0,0,0
49948,1,0,0
6782,0,0,0
31733,0,0,0
29145,0,0,0
45188,1,0,0
58472,1,0,0
23979,0,0,0
20406,0,0,0
46722,1,0,0
47501,0,0,0
757,0,0,0
11228,0,0,0
15050,0,0,0
25515,0,1,0
42109,0,0,0
47440,1,0,0
2276,0,0,0
62381,0,0,0
24453,0,1,0
52264,1,0,0
2990,0,0,0
85435,1,0,0
21664,0,0,0
2426,0,0,0
22532,0,0,0
13045,0,0,0
18394,0,0,0
44395,1,0,0
28974,0,0,0
25502,0,1,0
27167,0,0,0
41892,0,0,0
38860,0,0,0
61143,1,0,0
62450,1,0,0
61063,1,0,0
26666,0,0,1
3957,0,0,0
23303,0,1,0
8801,0,0,0
31974,0,0,0
26023,0,0,0
14087,0,0,0
39698,0,1,0
13034,0,0,0
27895,0,0,0
23692,0,0,0
60962,1,0,0
557,0,0,0
2423,0,0,0
55767,1,0,0
59334,1,0,0
41379,0,0,0
54997,0,0,0
15453,0,1,0
15051,0,1,0
18432,0,0,0
11615,0,0,0
9096,0,1,0
1628,0,1,0
37772,0,0,0
22396,0,0,0
14995,0,1,0
26650,0,0,0
7798,0,1,0
708,0,1,0
32808,0,0,0
21202,0,0,0
1428,0,1,0
969,0,0,0
28247,0,0,0
62114,1,0,0
31367,0,0,0
56774,1,0,0
23238,0,1,0
12444,0,1,0
58470,1,0,0
35112,0,0,0
61364,1,0,0
5199,0,0,0
6936,0,1,0
7825,0,0,1
54826,1,0,0
29167,0,0,0
47765,1,0,0
32669,0,0,0
27454,0,0,0
39433,1,0,0
32875,0,0,0
53093,1,0,0
15825,0,1,0
13316,0,0,0
99987,1,0,0
9652,0,0,0
55831,1,0,0
56155,1,0,0
53173,1,0,0
54384,1,0,0
15355,0,0,0
60394,1,0,0
5825,0,1,0
59629,1,0,0
8036,0,0,0
25234,0,0,0
12372,0,0,0
53089,0,1,0
11702,0,1,0
1104,0,1,0
55670,1,0,0
51004,1,0,0
13101,0,0,0
36121,0,0,0
6086,0,0,0
37573,0,0,0
21426,0,1,0
12093,0,0,0
18361,0,0,0
57579,1,0,0
10905,0,0,0
8537,0,0,0
26351,0,0,0
39466,0,1,0
13551,0,1,0
10959,0,0,1
9534,0,0,0
59514,1,0,0
2184,0,0,1
46027,1,0,0
20020,0,0,0
15190,0,0,0
53505,1,0,0
12454,0,1,0
53331,1,0,0
5215,0,0,0
36351,0,0,0
20130,0,1,0
6148,0,0,0
13463,0,0,0
14671,0,1,0
52226,0,0,0
21492,0,0,1
60196,1,0,0
84299,1,0,0
5172,0,0,0
900,0,0,0
54091,1,0,0
44696,0,0,0
50058,1,0,0
26154,0,1,0
1400,0,0,0
2741,0,0,1
12786,0,0,0
31570,0,0,0
55085,1,0,0
30636,0,0,0
17375,0,0,0
47153,0,0,0
93909,1,0,0
25061,0,0,0
43363,0,0,0
45435,1,0,0
46602,0,0,0
5467,0,0,0
36158,0,0,0
24659,0,0,0
21736,0,0,0
86666,1,0,0
30232,0,1,0
55101,0,0,0
12406,0,0,0
4670,0,0,0
62155,0,0,0
43002,0,0,0
24708,0,0,0
37123,0,1,0
32604,0,0,0
41835,0,0,0
20256,0,0,0
11967,0,0,0
13832,0,0,0
25130,0,0,0
13318,0,0,1
45720,0,0,0
39542,0,0,0
27840,0,1,0
21249,0,0,0
48202,0,0,0
20591,0,0,0
38827,0,0,0
26944,0,0,0
4885,0,0,0
17110,0,0,0
96162,0,0,0
11147,0,0,0
60437,1,0,0
75818,1,0,0
44946,0,0,0
19858,0,0,0
55672,1,0,0
34139,0,0,0
46548,0,0,0
18425,0,0,0
13639,0,0,0
55846,1,0,0
47222,1,0,0
17972,0,0,0
22736,0,0,0
36577,0,0,0
30804,0,1,0
42815,0,0,0
17265,0,0,0
12035,0,0,0
7530,0,0,0
28917,0,1,0
4342,0,0,0
110597,1,0,0
8484,0,0,0
48847,1,0,0
21251,0,0,0
50025,0,0,0
47468,0,0,0
8425,0,0,0
5412,0,0,0
13031,0,0,0
35887,0,1,0
43381,0,0,0
15692,0,0,0
59015,1,0,0
30023,0,0,0
34710,0,0,0
50910,1,0,0
16047,0,0,0
28728,0,1,0
73353,1,0,0
53798,0,1,0
35229,0,0,0
25082,0,0,0
3087,0,0,0
52493,0,0,0
98468,1,0,0
55091,0,0,0
5112,0,0,0
42365,0,0,0
52074,1,0,0
39653,0,0,0
10595,0,0,0
81841,1,0,0
11695,0,1,0
63304,1,0,0
50789,1,0,0
12936,0,0,0
2096,0,0,0
46408,1,0,0
49597,1,0,0
99070,1,0,0
26857,0,0,0
